bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-036_ses-t0_T1w	0.44844141177021296	2.8527553053723924	0.7532942163447196	4149.735375484131	4.18504	4.06214	4.51163	3.98135	0.2515401471483991	0.3900263289398991	0.3584335239117018	1.9154636859893799	0.7688155949115756	0.0	6.102739226913027e-05	19.89599223542741	12.090316246027827	15.475567194166647	180	240	240	4.5087064872809135	11.089557750547634	12.898781923730079	23.098081533361693	46.55118714352619	103.64244124021289	95.16139295633705	135.29055048527206	1.0	1.0	1.0	21.206480550000748	4.842439927583034	8.491557267771702	6.429209791123867	336607.0	0.0	25.99188557267189	8.823279441119011	2.394217890077699	64.58285671839688	357.786970062113	344.08305662870407	81654.0	259.88447492569685	499.7713569369164	76.31478133144287	0.45622350669474976	64.27701840718112	769.7696143543412	766.0730083733797	19375.0	662.5421022556723	891.2878856956959	69.0787906717406	0.5431322856670278	40.625522339828194	999.7780837991523	999.9999785274267	204667.0	927.9722003862262	1070.3087166175246	43.2935321527628	0.169470876455307	0.42484432458877563	0.48759862780570984	0.6325518681223087
sub-036_ses-t14_T1w	0.42702136576069827	2.9866396692812973	0.7496412352924984	4616.034683227539	4.147973333333334	4.01875	4.47473	3.95044	0.24880369592591442	0.3907193178700043	0.36047698620408125	1.9098435640335083	0.7336328387260436	6.426915261946235e-05	0.0001390852563640307	20.24440505512319	12.205178477922487	15.610060048208572	180	240	240	4.713657560318428	11.666987694019346	13.484414948128418	24.07259959004748	45.560439455519486	102.03305767190153	93.57681684187249	133.13695339819645	1.0	1.0	1.0	5.401371905782989	4.920770330972199	8.883122421356978	5.939279533922672	331937.0	0.0	26.796631779521704	8.861842677274105	2.288068721071129	60.39598111487983	354.7877127904012	342.20731196925044	76990.0	260.2801913395524	492.195082363859	72.59863177775877	0.4366716185132953	60.55137386217369	767.4988804271261	766.3766815066338	18227.0	661.7580193635076	880.2501386411489	65.68582038488145	0.5678228360913744	39.21076990048373	998.7352645436983	999.9999888204038	203563.0	928.0648325830698	1064.0393969714642	41.54090333429562	0.17306961119174957	0.42370662093162537	0.48556292057037354	0.6472716436246816
sub-036_ses-t1_T1w	0.435166521472634	2.8217164100847563	0.7308530649527248	47667.450553574774	4.149276666666666	4.01961	4.4623	3.96592	0.24550378612534027	0.39012256165172876	0.36437365222293094	1.9721754789352417	0.7801628112792969	8.189327901859095e-06	7.51725682030685e-05	20.52774463840399	12.21561033987554	15.51467630653452	180	240	240	4.7502302081407395	10.629570287821203	12.512340797832053	22.157221897534214	57.60035283923118	127.24356713107308	117.40182126868113	167.36154383573913	1.0	1.0	1.0	165.97684475335248	3.9144976733741523	6.347969214623581	2.640288557857275	492211.0	0.0	21.866051718592644	8.010568729343367	2.522837688777531	60.6471470522756	357.1205596825514	344.1671915911138	73162.0	264.47696109730754	492.0233508311212	72.45224429406314	0.48828468756857735	63.734638174936904	767.1538015443974	760.291543174535	16156.0	660.7786955572665	899.2227833457291	71.5238709118195	0.7300641877776228	40.57845475497713	997.4686640317381	999.9999944977462	204134.0	917.0726214833558	1067.0484490022063	45.13190100039366	0.16989535093307495	0.4130837619304657	0.48068472743034363	0.6699135547196133
sub-036_ses-t2_T1w	0.44162044584745114	2.8615950864515702	0.7587449729920606	4509.4955632716055	4.147053333333333	4.01302	4.46749	3.96065	0.24866422916012093	0.3882848651563366	0.3630509056835425	1.9796011447906494	0.7860390186309816	0.0	6.179209544264614e-05	20.23864981691033	12.178481062490382	15.382366888512912	180	240	240	4.873398472687264	11.226579434743874	13.233408789315368	23.600248460514962	48.002423193564184	105.91232326719539	97.24715716180032	137.82672502464135	1.0	1.0	1.0	14.231467630042548	4.753333617205554	7.948480226263055	5.905927270650864	303509.0	0.0	24.298672199249268	8.207329967589324	2.297416583550266	60.35482816583368	360.3859899255051	348.2809681892395	78400.0	268.2556536719203	496.64629826694727	71.46527191536352	0.5013626322326252	62.85658270120503	773.3451977154895	768.4455083012581	16339.0	669.850271037221	894.7479815036058	68.44667128793897	0.6682052180807729	39.402633932098674	998.3491117068012	1000.0000425055623	205531.0	925.3322477266192	1064.0793533921242	42.37233397998028	0.17169257998466492	0.4206981658935547	0.482184499502182	0.636000197574547
sub-036_ses-t3_T1w	0.4809494283423338	2.680616674735478	0.7561391508539277	4310.7431640625	4.10746	3.99232	4.41975	3.91031	0.26441974171411564	0.38265695362640056	0.3529233046594838	1.9496264457702637	0.750972890853882	7.488235981273419e-05	3.803526167665115e-05	18.935634409037462	12.078079630834763	15.456796618525956	180	240	240	4.5245133434941796	10.821611483895255	12.799630838135647	23.052767687017507	46.89544402999077	105.9502829487282	96.55731123572814	136.82620672846542	1.0	1.0	1.0	5.003396357408491	4.788268920836492	8.898941728113156	6.273665219545364	375139.0	0.0	27.915954113006592	9.21866879706211	2.7222036666614366	60.32118088777925	356.5975325999652	342.7500057518482	90636.0	262.3060262799263	501.7540090158582	75.75358694310454	0.29254750909746496	67.47606548213263	778.126213972663	774.3707484006882	15965.0	666.34491533041	905.3307256877422	71.5555624073043	0.5352872736674801	41.058030056827846	1000.0107208604841	1000.0370849072933	202291.0	928.9107975661755	1070.4209266602993	43.380240789436	0.16667334735393524	0.41994085907936096	0.4805648922920227	0.6317480418366869
sub-037_ses-t0_T1w	0.5114094121323366	2.4821714784295135	0.7447132040718409	12080.70944906125	4.131460000000001	3.96596	4.49029	3.93813	0.19031484054456563	0.39430946562283664	0.4153756938325977	1.806290626525879	0.6591758966445924	3.626230793725261e-05	0.0001031790938358637	24.024705547068084	12.157305191710043	14.160065256897406	180	240	240	3.3946072745193794	10.08075277708801	12.942681503470062	25.352684458802795	30.647726519174473	60.656301172217866	56.280872656542726	77.53859027823583	1.0	1.0	1.0	466.87771380701435	8.449165351422119	8.508196983454281	5.698875427246094	536080.0	0.0	26.81524419784546	10.807682137309417	1.0710155902639347	98.59874209204204	417.3496141485758	395.25771713256836	24922.0	263.5246498346329	636.8925793886181	116.43461384302945	0.18360811893461948	75.4389763519832	790.2109163474261	782.2724180221558	24103.0	676.7414569854736	932.325843334198	77.59898565646927	0.9313470739094964	35.908952743544006	1000.1145020025895	999.9999890327454	272725.0	935.8876404762268	1064.2141032218933	39.44348210176461	0.15016065537929535	0.429454505443573	0.5039509534835815	0.6178439967014799
sub-037_ses-t1_T1w	0.5452222175062047	2.2661505321510527	0.7471377958100077	2850.21313205097	4.025060000000001	3.87085	4.35463	3.8497	0.19354581086771547	0.3892727032238894	0.41718148590839516	1.806104063987732	0.6522954702377319	0.0003249440643550911	1.7373797543157653e-05	23.996913313813096	12.40310480729851	14.258390605792245	180	240	240	3.500199777468761	10.40805718663192	12.80195596057274	24.49761091761754	30.004629271153693	58.85720703051555	54.47520287835758	74.56377233340349	1.0	1.0	1.0	28.332106752561156	8.786720553741539	17.440671769054354	5.926552951335907	347099.0	0.0	82.01925959438086	34.96522381286667	0.8253908141997832	101.20419209220165	424.0401954119234	402.4235285259783	25808.0	271.24562882632017	636.2392713690175	114.96936104984039	-0.07690651274377691	77.04071056941241	793.6217210088682	789.3956868574023	25307.0	677.2145059928298	926.2355612516403	75.84317381798574	0.9848547499782412	37.8142795259234	1001.0547719081687	1000.0528948865831	271436.0	936.7128602191806	1068.4199164323509	40.82239105256635	0.15204565227031708	0.4258774220943451	0.5019476413726807	0.603320022293356
sub-038_ses-t0_T1w	0.44504716085758333	2.846678138568602	0.7116374034272039	54444.44444444445	4.140029999999999	3.98218	4.42347	4.01444	0.2089761798855562	0.3930154557242731	0.3980083643901707	1.7545671463012695	0.656195616722107	3.072015414144542e-05	2.6808223490320236e-05	24.720086969056315	13.29572419968659	16.209593975063036	180	240	240	3.9481289363032657	11.50622705365189	14.506791875425428	28.06601963632113	61.92747469624564	126.33588158028792	116.71383986195218	161.87816330932299	1.0	1.0	1.0	1744.327214806499	4.047095334985901	6.441345835374439	2.729724321514368	473167.0	0.0	22.16667702049017	8.892161298206512	1.2580004946085435	80.91752660733859	399.08401687325227	382.5560639500618	31726.0	272.2488907650113	585.0407653534785	96.89400751901434	0.35576718938164653	64.89980591405102	782.5811513626886	780.4380499944091	19529.0	677.2150047473609	900.2367706395685	67.82571424878732	0.8214194989813324	32.81560434271701	1000.5786761384172	999.9999725297093	227144.0	943.3335266746581	1059.5605839304626	35.630195668588215	0.17275729775428772	0.44506576657295227	0.5197330117225647	0.6811532516409418
sub-039_ses-t0_T1w	0.5449327511563259	2.377814855133314	0.7426014701148953	10312.808704000001	4.1574833333333325	4.09157	4.47048	3.9104	0.25081422234211853	0.3603757004623278	0.38881007719555366	1.8891602754592896	0.7784216761589049	0.0	2.9514219173013626e-05	19.034377865671228	12.185286383752674	14.346891447643818	180	240	240	3.8128587242645295	10.190487476832175	12.12187368060969	22.36227484073237	54.80749170862326	113.00625833932476	103.86700037972197	143.7872510912179	1.0	1.0	1.0	48.95847629527064	4.556511919329957	8.438227428374624	3.073320586234331	459625.0	0.0	34.29435511305928	12.570754473236702	1.2194612243236582	89.46674990811358	391.47587912289606	381.1893184259534	55977.0	248.89018461853266	574.7109496258199	99.97378374143314	0.22023916902763174	74.49535360174374	785.913681766659	785.9651527795941	12558.0	657.0417933303863	913.0201284438372	77.12426520700603	0.7009973125623317	42.16581665030738	1001.9682000949167	1000.0487621873617	245996.0	932.3869264237583	1078.394045703113	44.72025930524954	0.1734708547592163	0.42024412751197815	0.4959701597690582	0.6029411764705882
sub-039_ses-t1_T1w	0.5457513743730299	2.3370622603311886	0.7542966444536846	7897.427202787052	4.053023333333334	3.92612	4.38034	3.85261	0.2420512275126648	0.3729155935735845	0.3850331789137507	1.839292287826538	0.7716006875038146	0.0	9.397291052454502e-05	19.12810647307925	11.833200030181846	14.3006570667705	180	240	240	3.733242821379754	9.557078518576223	12.179527896017786	23.24826234809738	48.935684377945115	101.66986104292569	93.48747621581924	129.85688322658694	1.0	1.0	1.0	5.006316206455281	5.045284950814074	6.803434217126595	3.4029929861426353	344066.0	0.0	24.08271959424019	8.084525468438835	1.1830704696535852	86.09325986581453	393.8160727486398	376.8596591576934	54690.0	262.946650352329	592.4698045104742	100.94607604070632	0.17465890243538107	78.23425830781568	788.4780720929193	782.9719695616513	15114.0	664.0046436095611	936.0281233306973	81.92315940509461	0.6295275315715054	40.23291332572249	1001.836179247237	1000.0436567738652	252134.0	934.3833433873951	1075.040386814624	43.01576000129204	0.1803756207227707	0.43550682067871094	0.5003176331520081	0.5944039623473277
