bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-012_T1w	0.5162342544697167	2.5374741424743856	0.7254322709668749	15776.9072265625	4.35035	4.20094	4.55096	4.29915	0.20295730470658024	0.3976180482047172	0.39942464708870257	2.036156415939331	0.6991620302200319	0.0	0.00014998866557389855	26.719439621500555	13.93563990530427	16.752903314026742	180	240	240	3.4061609109346316	12.620646838828183	13.468140016059968	24.377612298417084	33.81279896997413	69.1427514916153	62.91750441144874	85.79696277275679	1.0	1.0	1.0	2.3617607915481136	7.635934829711914	9.722511291503906	7.614405632019043	461549.0	0.0	28.693256759643553	9.589943885803223	1.2395051728340238	104.83979034423828	416.69891357421875	394.1047058105469	25542.0	266.6737365722656	629.107827758789	115.70122528076172	0.191135251561513	62.0595817565918	807.03515625	805.892578125	23676.0	705.9996948242188	915.3111267089844	63.85374450683594	0.6508189228765482	38.14818572998047	998.66162109375	1000.0055541992188	215890.0	927.8501678466796	1062.6465087890624	41.02137756347656	0.2267395257949829	0.49810391664505005	0.5517846941947937	0.6698617512550631
sub-013_T1w	0.3705576400714857	3.3160695323774023	0.7130528831001451	14529.83203125	4.19774	4.05408	4.45751	4.08163	0.20685779030130444	0.4028032913758201	0.39033891832287543	2.0898287296295166	0.7344738423824311	0.0	0.00015196381078257576	30.761706561885113	16.23731509186539	20.40370073361252	180	240	240	3.3672555644733557	11.630890470978917	13.324462893361597	24.975242644632512	67.47305421332251	135.7483289910782	128.25445502556465	181.54198187229326	1.0	1.0	1.0	4.341584011194382	3.608747959136963	6.188517093658447	2.43406343460083	284205.0	0.0	21.232146453857368	7.09297513961792	50.616785218238974	77.06694793701172	388.2659912109375	371.66802978515625	19975.0	257.1783020019531	562.376397705078	110.37437438964844	0.43239146347531143	59.04419708251953	752.7704467773438	747.7550048828125	14338.0	654.9531036376953	868.56484375	64.28819274902344	1.1016712788043543	34.428741455078125	997.5758056640625	1000.00439453125	172598.0	925.3677185058593	1058.6138854980468	40.039710998535156	0.23245929181575775	0.5119019746780396	0.5724310278892517	0.7654533144062737
sub-014_T1w	0.509103624801616	2.528654151664043	0.6680890085799666	70141.8984375	4.030053333333334	3.91119	4.29174	3.88723	0.2025178885840157	0.3892162433436197	0.4082658680723646	1.691925048828125	0.5783500671386719	0.004745508595557026	3.7971317449583296e-05	31.78288789846244	16.73785573290456	19.8267392354117	180	240	240	3.399966581504372	10.491716971544665	13.141600040873584	25.533116569571717	68.49748424091581	145.35434773153364	132.94923255597612	184.9958656954789	1.0	1.0	1.0	8.200874237929675	3.5414083003997803	4.38657808303833	2.388643503189087	583053.0	0.0	17.4693546295166	6.273567199707031	0.5969275569244723	94.87080383300781	394.25933837890625	370.27032470703125	21046.0	264.6471252441406	609.5226745605469	108.90151977539062	0.22794417217842966	73.33831787109375	790.3450317382812	785.7281494140625	13360.0	678.3150177001953	925.5174804687499	74.88752746582031	0.9100420517107168	35.755653381347656	999.6839599609375	1000.0145263671875	179545.0	935.0880249023437	1062.3055175781249	39.165283203125	0.2398625761270523	0.49104538559913635	0.5591925382614136	0.6874735407906563
sub-015_T1w	0.548340289439578	2.426459013491878	0.7277843402121202	15634.275390625	4.187236666666667	4.05	4.47531	4.0364	0.1995222160341176	0.40722380580624934	0.3932539781596331	2.016916513442993	0.7549658417701721	0.012470627961406265	5.1874357519945105e-05	26.59362650645976	13.48336687097136	16.680171965198447	180	240	240	3.3805372157690883	12.072400739153792	12.858774496888921	23.12338553574389	72.12356987512804	140.55880806594215	128.99890256731635	174.31432976087882	1.0	1.0	1.0	7.529371494733953	3.7584006786346436	4.726834297180176	2.5350027084350586	318160.0	0.0	18.243642520904537	6.143879413604736	0.30276994721532047	117.33544921875	436.9789733886719	413.76007080078125	26996.0	267.4638977050781	646.8410949707031	122.39250183105469	0.1473380176214789	65.79129028320312	805.8049926757812	806.36083984375	22615.0	696.7393310546875	915.0531433105468	66.79226684570312	0.4406432604745074	40.39448547363281	998.9554443359375	1000.01025390625	214113.0	925.1657104492188	1068.3421875	43.246604919433594	0.22236721217632294	0.5025012493133545	0.5587472319602966	0.6423873549523458
sub-016_T1w	0.4631228204872572	2.801017128001712	0.7145818259628156	13437.435546875	3.9851600000000005	3.82788	4.22987	3.89773	0.20238883104686797	0.41661217872354767	0.38099899022958433	1.727360725402832	0.6446706056594849	0.0027257997618841587	8.091287106091527e-05	30.59224727942159	15.602414925304913	20.326250256442627	180	240	240	3.6378715864210114	11.182356774570653	13.22360538798217	24.850587802954852	59.444070058050286	119.0684816973321	110.7355140015203	153.69399024917848	1.0	1.0	1.0	7.684445565061818	4.2626752853393555	4.982823848724365	2.8751306533813477	384773.0	0.0	20.5853286743164	7.100825786590576	2.406390413420345	86.2919921875	405.21038818359375	386.7756042480469	18809.0	271.3351196289062	613.1424560546875	106.31637573242188	0.13947134697680497	67.08960723876953	779.110595703125	774.724609375	19134.0	671.5845428466797	899.5403717041015	69.27916717529297	0.6625944238822981	37.24848175048828	998.6596069335938	1000.01708984375	169699.0	929.93173828125	1061.9364013671875	40.241065979003906	0.23518669605255127	0.5145889520645142	0.5603198409080505	0.6507241444416471
sub-017_T1w	0.3967160791967193	3.2857327238104235	0.6977484468226864	63553.953125	4.093203333333333	3.9831	4.37749	3.91902	0.18377053337920088	0.41272809337410415	0.403501373246695	1.5145115852355957	0.4360834181308746	0.003180107054309148	4.543722388462292e-05	32.27808128206895	15.381838644870555	18.87151196238874	180	240	240	3.6377898734439733	13.018767867187726	13.23344582885227	23.04377974592511	75.76262418291448	141.4452756259457	134.43707897706324	186.10333712232952	1.0	1.0	1.0	6.5136580321139395	3.520292043685913	5.110888957977295	2.3744008541107178	497975.0	0.0	19.312036323547364	6.515742778778076	1.7272137927995672	100.06233215332031	423.6233825683594	407.100830078125	18384.0	269.98686828613285	621.2692535400389	111.90579223632812	0.43349466616573595	55.21915054321289	759.6572265625	760.0382080078125	19233.0	662.6730834960938	854.7234008789062	58.37867736816406	0.5792051684384587	39.97859191894531	997.7596435546875	1000.0026245117188	187111.0	921.0213928222656	1064.7615966796875	43.39565658569336	0.22660675644874573	0.522639274597168	0.5789368152618408	0.706237471947364
sub-018_T1w	0.49431236633793535	2.6757689796533053	0.671866241462993	53540.9375	4.160810000000001	4.08715	4.40543	3.98985	0.21533531866433664	0.39570693874219914	0.3889577425934642	1.8675671815872192	0.6326589584350586	0.019884107203480803	7.777857227071402e-05	24.69936428627996	13.44652541569697	16.52606582548473	180	240	240	3.4182289928639467	11.71991659794548	12.806363086015642	23.2809436672375	61.79203618831298	132.72814389653408	121.1298418577007	168.86934548825508	1.0	1.0	1.0	6.845846619499278	3.879577159881592	5.542351722717285	2.6167349815368652	546131.0	0.0	21.313326835632324	7.42806339263916	1.6046674461100103	95.45297241210938	390.31451416015625	365.919189453125	33841.0	256.83929443359375	591.5908203125	107.04776763916016	-0.03035428679711405	68.0229721069336	786.5701293945312	785.9876098632812	16127.0	679.7509338378907	898.4883117675781	67.06218719482422	0.9559621454895861	37.769981384277344	998.1432495117188	1000.008056640625	205578.0	922.6562744140625	1064.627880859375	42.953826904296875	0.23236410319805145	0.4861197769641876	0.5399845838546753	0.6589383542749773
sub-019_T1w	0.41779167313090065	3.105822413131951	0.687185044982314	55307.06640625	4.234983333333333	4.16391	4.48389	4.05715	0.21940024014355297	0.40617431645308466	0.3744254434033624	1.908921241760254	0.6260491013526917	5.1240750209140236e-05	2.0651034705988306e-05	27.627793745442066	14.85561902439874	18.970841646264294	180	240	240	3.874458050299006	12.34094382091621	12.330367282896013	20.775699977472822	60.75003249830357	129.88733279959473	120.77917113140325	171.70014809631144	1.0	1.0	1.0	7.746363998145043	3.8156163692474365	6.429393291473389	2.573594093322754	529935.0	0.0	23.990349960327148	8.592875480651855	2.468097718890996	75.9070816040039	369.3598937988281	353.8176574707031	40243.0	251.6186050415039	544.5948425292969	91.31941986083984	0.44570032649157776	58.680877685546875	759.1564331054688	756.4840698242188	16335.0	663.3891540527344	863.8790771484375	61.296844482421875	0.8883720998339228	43.06156921386719	999.0118408203125	1000.0084228515625	179114.0	916.3420104980469	1075.7065856933596	48.133426666259766	0.2367469221353531	0.5004635453224182	0.5609152317047119	0.6622526172854908
sub-020_T1w	0.4847180466987584	2.7802802094591628	0.7041920798190694	55298.94921875	4.289596666666667	4.10379	4.64616	4.11884	0.2030818928552241	0.3920663921778265	0.4048517149669494	1.8058850765228271	0.6014030933380128	0.02439414442120802	0.00011720378026951647	29.27074638992503	15.29892168254011	17.844003459925705	180	240	240	3.162886950837413	13.419828208364999	13.095399259735158	22.703482620003058	58.52208404959952	130.04099700908168	117.45888747371572	163.81358136246595	1.0	1.0	1.0	5.543947013261615	3.999300003051758	5.868549346923828	2.6974868774414062	502335.0	0.0	22.38601608276367	7.717965126037598	1.1043924293096241	94.43608093261719	385.96343994140625	357.2498474121094	29539.0	251.94945678710937	599.3081726074219	112.94864654541016	0.033704995745399646	59.32815933227539	792.0716552734375	793.8392333984375	16921.0	693.347412109375	886.5870971679688	59.1524543762207	0.8651519360225026	40.60411071777344	999.9806518554688	1000.0050048828125	197876.0	927.2701110839844	1070.9274597167969	44.04621505737305	0.2505857050418854	0.5067286491394043	0.5811129212379456	0.67379247169376
sub-021_T1w	0.42984832306972703	3.0059376702758405	0.7106029133091674	13979.216796875	4.053723333333333	3.92966	4.34028	3.89123	0.21455622804951055	0.39919360407646365	0.3862501678740258	1.7677022218704224	0.5519181609153745	0.0	0.00011129718545268099	30.06852935513795	16.10173853710074	19.95779939162614	180	240	240	3.339591248192311	12.228851578032597	12.599493292526157	22.23003705135357	31.627772717306215	70.39547592669153	64.60307993400973	91.78599115803145	1.0	1.0	1.0	3.057643117117241	7.137823581695557	6.927562713623047	4.814388751983643	385852.0	0.0	22.38276834487916	7.358282566070557	2.152643212413162	83.59862518310547	372.2433776855469	344.59002685546875	26860.0	247.7970054626465	568.0825714111328	103.1813735961914	0.31586547439803914	59.80255889892578	768.2477416992188	766.9708251953125	12454.0	666.2188293457032	873.4836029052735	62.71562194824219	0.5757360333261934	40.375030517578125	997.8399047851562	1000.024169921875	163597.0	917.6483642578125	1067.9953857421874	44.985130310058594	0.23760025203227997	0.49745962023735046	0.5611613392829895	0.7375292570753894
sub-022_T1w	0.48904492324955623	2.6518443707837167	0.7094496129148985	13810.306640625	4.272896666666667	4.07354	4.60438	4.14077	0.20026281045102032	0.40428748950975335	0.3954497000392263	1.9036277532577515	0.7653729200363157	0.025704449510450714	5.6381641643995926e-05	25.748205434861475	13.179352329132024	16.277204757361584	180	240	240	3.7719956963852384	11.29183838086194	13.749647285232891	26.1851077784515	59.527474405505416	126.42351142998112	115.44167574214858	160.3740413909592	1.0	1.0	1.0	15.348272718505786	4.085079669952393	4.179452419281006	2.7553441524505615	272348.0	0.0	16.603893661499022	6.39171838760376	2.2826682757646983	79.36238098144531	389.6170349121094	371.18145751953125	24123.0	268.2263488769531	580.5639282226563	98.4024887084961	0.007106074416037167	68.94290161132812	790.083740234375	788.309326171875	23207.0	677.5509643554688	908.3228088378905	69.81080627441406	0.8712285251094971	34.58660125732422	999.3856811523438	1000.0066528320312	215774.0	934.9656982421875	1060.1514160156248	38.18981170654297	0.23351524770259857	0.4960731267929077	0.5499711036682129	0.6546490628339403
sub-023_T1w	0.5055379670442905	2.5558386277580962	0.7239914260897531	10922.4755859375	4.169886666666666	4.04482	4.48843	3.97641	0.21894835257689624	0.3969294318714318	0.3841222155516719	1.751098394393921	0.6476007223129272	0.0	6.920740076669211e-05	23.835569817191754	13.017265897367938	15.983176838202732	180	240	240	3.652001452295222	10.618664215260695	12.134735045315571	22.133539468390797	48.772626271799446	107.98796844374989	98.47502542479351	138.66448155883123	1.0	1.0	1.0	4.962050945760134	4.724717140197754	8.152070045471191	5.562596321105957	403703.0	0.0	25.324853706359846	8.518914222717285	6.1499584938962	80.29086303710938	371.0376892089844	351.73876953125	43508.0	253.1068145751953	551.5284667968751	96.3128662109375	0.08965011231985631	72.51715850830078	781.9295654296875	778.7883911132812	20152.0	667.8701019287109	908.9142822265626	73.33964538574219	1.1865796013505596	39.32456970214844	998.5008544921875	1000.021484375	214780.0	920.185189819336	1068.5622192382812	45.18116760253906	0.23270843923091888	0.4909767508506775	0.5564723014831543	0.6167260727683629
sub-024_T1w	0.4480920839559964	2.9161359816388903	0.717868792377448	53202.8984375	4.458749999999999	4.29416	4.7007	4.38139	0.20305851547013765	0.3944030769162991	0.40253840761356324	1.5798290967941284	0.5414084792137146	0.0	1.3620243899090555e-05	23.124061368186624	12.15122922241625	14.683068575304324	180	240	240	3.456272822056393	12.31801462263544	13.862162342171644	25.812199581823098	73.78854406545909	141.55445958685434	132.1083368794918	180.98200698616193	1.0	1.0	1.0	6.942230853044814	3.61993408203125	5.596249580383301	2.441608428955078	559516.0	0.0	20.035334587097168	6.967530727386475	6.3950710041058425	117.79674530029297	424.5337829589844	407.71612548828125	28113.0	259.09649658203125	622.7980224609373	117.96200561523438	0.15421567192698715	62.37249755859375	783.6519165039062	782.1544189453125	22362.0	682.8883728027344	891.2466400146484	63.4953727722168	0.9042245654456638	35.24686813354492	1000.4856567382812	1000.010009765625	246342.0	937.8393615722657	1064.341162109375	38.74168014526367	0.21197035908699036	0.4952329099178314	0.5581389665603638	0.7237958390267607
sub-025_T1w	0.4201785846580446	3.032776042516463	0.7094601727142529	17582.53515625	4.104596666666667	3.9956	4.44105	3.87714	0.1944738008780606	0.4109455534902905	0.39458064563164885	1.5813820362091064	0.5055335462093353	0.0003347069480837557	3.6770346708891266e-06	31.08859969237265	15.31071108672019	18.74416234045187	180	240	240	3.6776449454264912	12.847849799562375	13.063386254865309	22.664664019607063	69.73814279995723	142.3765997028595	132.3940142844933	185.06730035066312	1.0	1.0	1.0	201.3470599402991	3.5400218963623047	7.491183280944824	2.3877084255218506	680693.0	0.0	24.124179458618173	15.913826942443848	2.62378026568261	81.36024475097656	399.56884765625	376.8292541503906	29090.0	277.06932830810547	601.0969757080077	102.46306610107422	0.5966895313237108	57.19153594970703	772.2785034179688	769.330322265625	18224.0	679.8855773925782	874.8216735839843	59.878440856933594	0.7543340487407746	39.734718322753906	999.247314453125	1000.009033203125	181586.0	924.0251770019531	1070.2099609375	44.121822357177734	0.24526390433311462	0.5037304162979126	0.5526219010353088	0.6467289747050391
sub-026_T1w	0.441922308979439	2.8131703507178476	0.7298222863803749	12359.9091796875	4.204106666666666	4.12497	4.48138	4.00597	0.19699416443946538	0.385891161621821	0.4171146739387136	1.6533547639846802	0.5672765254974363	0.0	0.0001516672162508812	24.75120744464525	12.848066635695572	14.884952691840772	180	240	240	3.465928434606894	10.787079125706551	13.801522521976638	27.15156000561647	61.52988088590618	120.61090761787808	112.7525187568774	156.11676776684791	1.0	1.0	1.0	4.607544410479267	4.196449279785156	6.548123836517334	2.8304619789123535	278740.0	0.0	20.214182281494136	7.098086833953857	2.9055351288262745	101.49798583984375	411.064208984375	394.12713623046875	23595.0	259.95357055664067	615.085772705078	113.71232604980469	0.44424353372780123	66.46504211425781	777.520263671875	772.5682373046875	17524.0	668.7049987792968	906.4746582031249	71.61773681640625	0.6815814294056999	34.04193878173828	999.2981567382812	999.9995727539062	253167.0	936.8637329101562	1057.8926269531248	36.83020782470703	0.21431517601013184	0.4824591279029846	0.5394138097763062	0.6839251269995532
