bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-001_T2w	0.4997198874682204	2.673476345237364	0.47287093640097094	78672.84375	2.6434466666666663	2.6378	2.80727	2.48527	0.19938994961333928	0.3507258343783241	0.4498842160083366	1.262931227684021	0.19221494197845446	0.040100609420803734	2.3807889798567297e-05	32.82478894541018	16.843650531511944	15.70140569242802	180	240	240	3.6999288705945843	9.877132322126444	8.684582109158997	12.476685134755963	472.092050875921	191.37082160374015	265.21932272634785	132.19509569938234	1.0	1.0	1.0	501.7825470940666	4.955818176269531	4.923377513885498	3.342648506164551	1320496.0	0.0	20.95894765853882	11.493719100952148	1.571934351131862	760.20068359375	3395.19189453125	3571.16845703125	37831.0	1167.4105834960938	4584.537353515625	965.1864624023438	0.4302177637179181	143.8387451171875	1455.580810546875	1447.635986328125	10682.0	1233.6994995117188	1707.366333007812	146.5575408935547	0.19763936473507027	79.85501861572266	995.8198852539062	999.9976806640625	127776.0	858.3520202636719	1118.1719360351562	80.14899444580078	0.21197688579559326	0.40470975637435913	0.5002306699752808	0.22063030011239548
sub-002_T2w	0.4869632779388164	2.793537983380192	0.5079540600632204	17388.640625	2.7069566666666667	2.73087	2.82987	2.56013	0.18872147144737264	0.3395850929284499	0.4716934356241774	2.623809814453125	0.47461196184158316	0.05623128557740697	3.0562621459455447e-06	33.6814038405112	16.596141171898402	14.576470254435058	180	240	240	3.355235477210779	10.281561420089744	8.189653717193798	10.932164254280869	441.5189062657626	195.5872407727502	256.42041932709805	132.15511094278125	1.0	1.0	1.0	338.2918597688522	4.957887649536133	6.343823432922363	3.3440442085266113	958618.0	0.0	24.491607761383058	20.868408203125	1.1932081418448863	790.108642578125	3275.4052734375	3341.290771484375	42401.0	903.3385620117188	4663.5654296875	995.8321533203125	0.4658306399869123	141.11306762695312	1483.6011962890625	1480.149169921875	16974.0	1257.972430419922	1725.8885192871094	143.957275390625	0.1500428267786167	92.64707946777344	997.56494140625	1000.1126708984375	147745.0	843.6889892578124	1138.6445556640624	91.48319244384766	0.19063769280910492	0.3976491391658783	0.48893997073173523	0.21823459373675594
sub-003_T2w	0.5533234885498198	2.4578816972686397	0.5106793632589448	19798.205078125	2.61293	2.6555	2.75894	2.42435	0.1772293013676163	0.35173794078397524	0.4710327578484084	1.296823263168335	0.22957739830017077	0.04772507804955795	1.3560034769730437e-05	30.07233593843304	13.800591701594435	12.298981561110532	180	240	240	3.3967693291873298	9.672425056414994	8.02842516608764	11.016081112660597	482.28790162113637	197.6358046079406	272.78562730481207	138.4331756853592	1.0	1.0	1.0	296.47841449598076	4.7326979637146	6.654667854309082	3.1921563148498535	1116827.0	0.0	30.155491447448725	15.806045532226562	0.877149381323953	857.4468383789062	3309.76171875	3484.04248046875	35319.0	1050.004443359375	4651.56669921875	1025.678466796875	0.2250345693149174	148.71412658691406	1445.61279296875	1427.7188720703125	13993.0	1237.5697998046876	1704.2745849609375	147.6018524169922	0.49463427810144367	87.9307861328125	997.0799560546875	1000.0397338867188	161418.0	844.729428100586	1138.7751098632812	90.77970886230469	0.18871471285820007	0.38272592425346375	0.46777600049972534	0.21986700403847687
sub-004_T2w	0.5081373364934054	2.6743419541324234	0.4556462039135957	131143.859375	2.8221633333333336	2.81157	3.00429	2.65063	0.19233731729105336	0.36100500094825055	0.4466576817606961	1.339743971824646	0.2503840923309326	0.055469722957532885	1.0665163512481111e-05	31.554851837254706	15.507410682648947	14.736148533289718	180	240	240	4.199316884844081	11.640482288013837	9.37429931281496	12.283098765586962	541.8294847211006	224.7512638383716	309.5050026354401	161.93425934684817	1.0	1.0	1.0	505.4824619868575	4.046182155609131	4.79958963394165	2.7291083335876465	1669151.0	0.0	23.129575729370117	14.022164344787598	2.792660783754261	537.3220825195312	3315.971923828125	3346.388427734375	50821.0	1846.181396484375	4424.85107421875	796.8809204101562	0.5022572501666396	115.84567260742188	1401.268798828125	1388.0843505859375	15445.0	1227.21513671875	1610.7836914062498	119.242431640625	0.19929837282219598	81.29309844970703	995.1349487304688	1000.1207885742188	133960.0	854.4273223876953	1118.0919006347656	81.42221069335938	0.18851718306541443	0.3912513554096222	0.45975470542907715	0.2251383126713175
sub-005_T2w	0.46963118119331604	2.840114986749794	0.5019715849451765	28388.05859375	2.7108799999999995	2.75303	2.80273	2.57688	0.17892902438644057	0.34677127204551456	0.4742997035680449	2.4108638763427734	0.49407119750976536	0.07776394084492386	9.022789134174565e-06	30.71686418966969	14.244563106120204	12.696145640733892	180	240	240	3.524122376664188	9.299580181455182	7.644514474919542	10.109840866639253	589.2145645075758	247.7832031603122	332.2158317009782	159.64972743504637	1.0	1.0	1.0	137.89212191954084	4.103734970092773	5.6821608543396	2.7679271697998047	1252965.0	0.0	28.457043075561533	12.070785522460938	1.3537496279521317	827.1487426757812	3516.052978515625	3690.8046875	39563.0	1112.5402221679688	4842.797021484375	1047.2843017578125	0.36841079274857336	161.5222930908203	1557.1995849609375	1552.09912109375	13448.0	1298.6732788085938	1842.4419067382814	166.89370727539062	0.25122681989573525	97.74361419677734	995.3527221679688	1000.0363159179688	183063.0	826.9398498535156	1147.4422119140625	98.9168472290039	0.20380879938602448	0.41591396927833557	0.5124790072441101	0.2128894213519383
sub-006_T2w	0.5737533773650518	2.311573718232234	0.4683498656957302	136843.265625	2.8694833333333336	2.82607	3.03625	2.74613	0.21886451739794396	0.3065988520493139	0.4745366305527421	1.8475103378295898	0.40167232751846305	0.058225947924450176	5.9913225953092725e-06	28.270076629716122	17.42792171690982	14.106471031366507	180	240	240	3.7571149181246555	9.471199663644452	7.976015275242891	10.699731243959569	585.4015141356582	253.08380111877042	339.3866595447792	179.67466337990896	1.0	1.0	1.0	237.35510218660914	3.6465671062469482	5.61141300201416	2.4595720767974854	1549074.0	0.0	25.497584629058817	19.781265258789062	1.5426013984755853	614.4007568359375	3143.2763671875	3258.41455078125	63442.0	1316.73388671875	4361.674755859374	867.2582397460938	0.5267870746775265	141.04592895507812	1421.1712646484375	1408.694580078125	5601.0	1199.758544921875	1681.2386474609375	148.7212677001953	0.093791122512775	93.39199829101562	997.2322387695312	1000.090576171875	146281.0	839.0931396484375	1144.4090576171875	93.46843719482422	0.18393883109092712	0.3522474765777588	0.4637390673160553	0.22877042215042395
sub-007_T2w	0.4759773982867603	2.719957388682938	0.474185349053217	107687.390625	2.67642	2.6868	2.81256	2.5299	0.19522313150993062	0.3497136508292847	0.45506321766078467	1.5346450805664062	0.32533761858940125	0.03839885828066982	4.7017003053236504e-05	29.160472662880316	14.794939683466463	13.85512129652735	180	240	240	3.538154310028989	8.365637550371481	8.055878698263184	12.263844234389081	503.9356664411302	228.769214064685	293.3756637686705	147.42211080019632	1.0	1.0	1.0	692.1371674320309	4.444295883178711	4.068784236907959	2.9976320266723633	1505189.0	0.0	15.480602645874024	10.046101570129395	1.1510682947770432	756.3414306640625	3442.639892578125	3418.584716796875	47821.0	1756.8619384765625	4998.94775390625	966.195556640625	0.0349478249300752	183.03286743164062	1566.5439453125	1551.918212890625	13472.0	1291.8286926269532	1901.5637145996093	185.50416564941406	0.3646435189806274	79.63059997558594	995.4057006835938	1000.0780029296875	166051.0	854.4301147460938	1118.73779296875	81.54661560058594	0.17626607418060303	0.3937525153160095	0.4787173867225647	0.20223912449605813
sub-008_T2w	0.49116522565523413	2.7821206268244185	0.46477318003563284	100708.1953125	3.3688066666666665	3.41468	3.35294	3.3388	0.2235895108280289	0.30560198275627165	0.47080850641569943	1.7858165502548218	0.3675934970378876	0.06999711276860918	1.0256323738457465e-05	24.531367304972125	15.710520338728143	12.734137025957256	180	240	240	4.2191293714555895	9.73101611669577	8.005404893288198	10.066069191713234	518.8040772882825	225.0349664779252	297.3700390105578	148.2710732654656	1.0	1.0	1.0	222.68659875805017	4.418341159820557	6.739480018615723	2.980125665664673	1793904.0	0.0	31.575295448303223	20.91808319091797	2.734764714777401	564.477783203125	3384.224365234375	3498.89501953125	83144.0	1732.3370971679688	4492.636035156249	829.2881469726562	0.22437779607904718	154.97067260742188	1518.4320068359375	1517.670654296875	8183.0	1264.6539916992188	1773.9963378906248	155.95266723632812	0.13548240145260415	99.30928802490234	996.01220703125	999.9630737304688	195167.0	827.4348327636719	1150.3274291992188	99.3397216796875	0.18240651488304138	0.3620349168777466	0.47247961163520813	0.22184179627660608
sub-009_T2w	0.5028665156970222	2.6943628333106067	0.4625910450688449	112817.9609375	2.5543633333333333	2.53031	2.70153	2.43125	0.17275524277503637	0.31054598142509227	0.5166987757998713	1.9076600074768066	0.31262769699096693	0.03631028356387928	3.9604975005579544e-05	36.519942179166826	17.18739686607011	13.175250431978325	180	240	240	3.358601333069318	9.127353788447916	7.4012392323382805	9.717762575497607	532.19692991622	243.35874533341254	311.5255366147723	159.02093459468432	1.0	1.0	1.0	290.7803538312773	4.119717597961426	3.542323112487793	2.778707265853882	1668056.0	0.0	14.647711515426636	6.857596397399902	1.2178221356954975	725.7276611328125	3234.361572265625	3346.633056640625	31144.0	871.6863677978516	4637.65185546875	996.4205322265625	0.669142667482594	163.18441772460938	1537.0296630859375	1530.321533203125	10084.0	1278.6503845214845	1819.773272705078	167.6549072265625	0.0015580540594681835	103.50806427001953	996.0430297851562	999.97705078125	182907.0	818.0475036621093	1155.9678222656248	102.90170288085938	0.19503110647201538	0.37310266494750977	0.4911442995071411	0.2228225580023881
sub-010_T2w	0.544959216512177	2.4268163488027072	0.5108350120061049	21260.494140625	2.5176833333333337	2.52624	2.68856	2.33825	0.18938526085065802	0.32999526646334404	0.4806194726859979	1.4253580570220947	0.2893112599849701	0.03896441230016916	2.1685766325608762e-06	33.903319424427366	18.017941844041403	15.21125860722652	180	240	240	3.349052491472049	8.905543634973855	7.913363181299716	11.485493417453245	503.89248692409177	220.25871288721405	291.94160824834637	151.67362493373332	1.0	1.0	1.0	228.0944518745122	4.319654941558838	7.887336254119873	2.913562774658203	1158405.0	0.0	30.823572158813477	23.483150482177734	0.9292607151705101	798.8200073242188	3185.88720703125	3322.42529296875	32601.0	955.6907348632812	4504.068359375	992.0341186523438	0.5215728753284825	160.68751525878906	1466.417724609375	1452.2802734375	7705.0	1232.74951171875	1755.7176269531246	163.06539916992188	0.24178700021123634	85.75239562988281	994.6893920898438	1000.0631103515625	158702.0	843.7518249511719	1126.058996582031	87.07157135009766	0.20659299194812775	0.3914739787578583	0.49902424216270447	0.2288845001957926
