bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-026_task-rest_bold	0.0011523333333333333	0.008295185033333333	0	29.127761228528428	1.2561458521070235	0.9391111038461532	0.425992310866822	78215.6484375	0.09404940488356733	0	0.0	2.318338888888889	2.2847666666666666	2.4798233333333335	2.1904266666666667	0.152434	-0.002998745534569025	0.010421570390462875	300	80	80	37	4.663034772368719	2.0000016689300537	3.0	3.0	3.0	220.16820987548672	191.24989318847656	845.81591796875	162.18960571289062	153542.0	9.984081935882568	3467.3361206054683	2837.075439453125	2.3319504067753645	8623.66015625	49229.76171875	48792.4765625	42397.0	33641.352343750004	66021.21718749999	10463.55078125	45.63508605957031
sub-028_task-rest_bold	0.0009580333333333333	0.008462768733333332	0	33.905128479163864	1.2539037694648822	0.9767645496655527	0.4032787449523101	107275.3125	0.14182340559534726	1	0.3333333333333333	2.2776277777777776	2.1848366666666665	2.4849733333333335	2.1630733333333336	0.0747813	-0.012273195199668407	0.018248170614242554	300	80	80	37	4.205389264762803	2.0000016689300537	3.0	3.0	3.0	311.8387076129461	165.53233337402344	830.52978515625	148.34117126464844	158157.0	8.407086944580078	3805.5923339843716	2759.104736328125	2.4062314242152096	9937.48828125	53488.78515625	53129.58984375	38988.0	33982.257226562506	73687.80820312501	12633.529296875	49.148826599121094
sub-029_task-rest_bold	0.0018378666666666666	0.009308792366666667	0	27.083653886889635	1.1958042278260868	0.9634285652842808	0.4051648797123464	126950.71875	0.08627513335388104	1	0.3333333333333333	2.3888522222222224	2.22517	2.64447	2.2969166666666667	0.0260515	-0.012887503951787949	0.02064879611134529	300	80	80	37	3.9883104685012554	2.0000016689300537	3.0	3.0	3.0	159.64553109421053	179.56454467773438	1170.400146484375	158.67742919921875	158813.0	9.58245220184326	5820.54404296875	3781.819580078125	2.775645543184533	11654.4296875	62261.8828125	61267.25390625	38327.0	40383.344921875	88512.86484375	15361.505859375	45.312896728515625
sub-030_task-rest_bold	0.004341833333333333	0.026213962666666663	0	39.2599062073913	1.0399635722742473	0.928961053846154	0.3784559011932823	130485.3828125	0.4349896500275427	60	20.0	2.492034444444444	2.3378033333333335	2.768193333333333	2.3701066666666666	0.049359	-0.011239267885684967	0.015185091644525528	300	80	80	37	4.361097963247838	2.0000016689300537	3.0	3.0	3.0	176.1626891284241	156.74447631835938	1027.744873046875	165.02102661132812	163930.0	23.383888149261477	4316.833203124986	4115.65283203125	2.603240567758869	10857.849609375	63302.00390625	63534.62890625	33643.0	39352.56796875	85960.00859375	14568.27734375	27.63065528869629
sub-031_task-rest_bold	0.0014426000000000003	0.007350838166666667	0	26.3598347793311	1.2213629051505008	0.9777122282608697	0.3960865968442679	124573.875	0.10156018837505384	1	0.3333333333333333	2.3759811111111113	2.3349933333333333	2.5420433333333334	2.250906666666667	0.066156	-0.007313980255275965	0.007724839728325605	300	80	80	37	4.220933369380436	2.0000016689300537	3.0	3.0	3.0	157.21371694325268	157.04124450683594	830.5673828125	155.998779296875	158796.0	14.296758890151978	3138.2491455078125	2995.00732421875	2.3423033799782287	10771.73046875	58864.58984375	59097.0546875	38055.0	35988.79375	80721.85859374996	14000.7607421875	53.45451354980469
sub-032_task-rest_bold	0.0011450333333333333	0.010723896033333333	0	31.345556705986645	1.1566766755518394	0.9662295296989964	0.3955331582094151	115485.7109375	0.10206373387921948	1	0.3333333333333333	2.3316322222222223	2.2133533333333335	2.5674966666666665	2.214046666666667	0.0762026	-0.009959175251424313	0.008940182626247406	300	80	80	37	4.029473916866663	2.0000016689300537	3.0	3.0	3.0	128.54160477017084	158.9373779296875	838.3182983398438	146.54164123535156	160297.0	13.464008522033692	4028.056103515617	2482.8759765625	2.5773253939550793	9469.8466796875	52568.17578125	52250.5625	37278.0	32214.755468749998	74535.349609375	12966.9189453125	41.52485275268555
sub-033_task-rest_bold	0.0038626	0.015205429966666666	0	30.914535809632124	1.1608158660200665	0.9499398632441478	0.39897387537758494	123276.9375	0.15178763089451408	15	5.0	2.4544344444444444	2.3032833333333333	2.6607966666666667	2.399223333333333	0.0659202	-0.01616799272596836	0.022619610652327538	300	80	80	37	4.571742533871365	2.0000016689300537	3.0	3.0	3.0	180.6564151954898	150.47915649414062	999.8306274414062	157.25930786132812	160316.0	15.360869407653809	4097.7369384765625	4126.88037109375	2.57689004190736	10017.21875	58941.00390625	58818.015625	37492.0	38760.1857421875	79521.14453125	12865.3857421875	39.81208419799805
sub-034_task-rest_bold	0.0081035	0.031126497	0	39.45008970060199	0.9699059114046823	0.8767964349832779	0.3713782841923722	153582.15625	0.31278423372517905	38	12.666666666666666	2.4620433333333334	2.3232766666666667	2.726573333333333	2.33628	0.0579909	-0.0120001882314682	0.01141449250280857	300	80	80	37	4.205289533202082	2.0000016689300537	3.0	3.0	3.0	292.86492231312764	154.00491333007812	840.2259521484375	149.45994567871094	164764.0	19.07683687210083	3926.5146728515665	2850.797119140625	2.2703418564790265	11275.775390625	63162.609375	63236.1953125	33188.0	39201.865039062504	87608.24843749998	15037.072265625	23.470714569091797
sub-036_task-rest_bold	0.0013106333333333332	0.013422414966666667	0	22.16494261070233	1.0324949647491635	0.9440421630100336	0.4001326058458823	145811.640625	0.0896629973618222	0	0.0	2.319096666666667	2.21734	2.4833166666666666	2.2566333333333333	0.0289145	-0.011182991787791252	0.016179073601961136	300	80	80	37	4.2622155349338335	2.0000016689300537	3.0	3.0	3.0	258.5309569465297	135.27513122558594	844.5973510742188	125.3365707397461	159416.0	10.61124324798584	3468.1813354492188	3427.393798828125	1.9196316926990002	9789.1884765625	52676.08984375	51880.48828125	37911.0	34150.7578125	73394.32421875	12172.02734375	44.57307434082031
sub-037_task-rest_bold	0.0008713666666666666	0.011236097300000001	0	29.10680693688963	1.1169443689632113	0.9317897634448172	0.39757850134386113	118401.1796875	0.12540009308764757	0	0.0	2.461532222222222	2.3394366666666664	2.67147	2.37369	0.0601357	-0.009737706743180752	0.018407808616757393	300	80	80	37	4.33090340096037	2.0000016689300537	3.0	3.0	3.0	231.03944368545905	156.03689575195312	923.8460083007812	150.13247680664062	159408.0	12.924619913101196	3759.142895507811	3629.60107421875	2.807154647732112	9914.181640625	55093.32421875	55219.9921875	37464.0	34753.159765625	74570.444921875	12750.0546875	41.080291748046875
sub-038_task-rest_bold	0.0015456	0.008759444666666666	0	18.504514100702334	1.0523859683612042	0.9680292035785952	0.399315603767679	120922.328125	0.06908317972254059	0	0.0	2.3441144444444446	2.21184	2.51768	2.3028233333333334	0.0812786	-0.004241516347974539	0.011657637543976307	300	80	80	37	4.927239567166272	2.0000016689300537	3.0	3.0	3.0	225.69952499856146	146.67018127441406	833.9341430664062	144.346923828125	159544.0	13.20847659111023	3518.492199707032	3014.4326171875	2.595265345527907	8474.2763671875	53349.4921875	53358.8671875	37722.0	36237.74511718751	70306.10781249999	10829.2197265625	57.7020378112793
sub-039_task-rest_bold	0.0013733333333333334	0.009550291833333334	0	32.101498115986644	1.270159222675586	0.9488047855518393	0.40354461928879565	123017.1640625	0.11286112017914658	0	0.0	2.3525844444444446	2.19793	2.661556666666667	2.1982666666666666	0.0991127	-0.011945069767534733	0.014091127552092075	300	80	80	37	3.996275761438016	2.0000016689300537	3.0	3.0	3.0	149.29889198454296	165.72695922851562	948.58642578125	143.7003936767578	158792.0	10.965455102920533	4039.1656005859295	3134.445556640625	2.804996750236035	9825.4248046875	54262.8984375	53953.734375	38419.0	32820.215234375	76621.44218749998	13500.828125	42.11550521850586
sub-040_task-rest_bold	0.0018350999999999999	0.0076646761	0	17.13911926943144	1.0164599851505016	0.9428629032441461	0.41304514692883165	109873.5625	0.06917811767206106	0	0.0	2.4861766666666667	2.3373933333333334	2.7466733333333333	2.3744633333333334	0.140327	-0.00839549582451582	0.019272133708000183	300	80	80	37	4.587092648877954	2.0000016689300537	3.0	3.0	3.0	225.2102123214555	190.414306640625	1090.0101318359375	167.8899383544922	156817.0	12.56143398284912	4690.0291015625	4031.864990234375	4.290627502096258	9586.001953125	59501.11328125	60076.046875	39866.0	38044.8037109375	77820.791015625	13096.5947265625	50.32368087768555
sub-042_task-rest_bold	0.001983366666666667	0.011494772833333331	0	32.865769083444846	1.2909481797658864	0.9770808955183943	0.43210470429300685	97510.1875	0.1569892173354836	5	1.6666666666666667	2.463121111111111	2.3789466666666668	2.6393933333333335	2.371023333333333	0.0638729	-0.013828891329467297	0.02339794486761093	300	80	80	37	4.59559822564108	2.0000016689300537	3.0	3.0	3.0	126.96139530314602	191.23422241210938	1276.2664794921875	169.66671752929688	154242.0	15.82422456741333	6248.040502929676	3988.558837890625	2.404508271342081	9889.294921875	56532.39453125	56263.6328125	42228.0	37915.689648437496	76307.96796875	12242.794921875	44.75000762939453
sub-043_task-rest_bold	0.001573433333333333	0.012750250333333334	0	25.43671024297659	1.121795510000001	0.9536267010367896	0.39249137417192814	94977.125	0.1334338214043174	6	2.0	2.458216666666667	2.3401366666666665	2.6913433333333336	2.34317	0.113562	-0.013408481143414974	0.016652969643473625	300	80	80	37	5.248070495030311	2.0000016689300537	3.0	3.0	3.0	139.59801339539746	166.10165405273438	1004.9270629882812	152.89263916015625	163612.0	15.032423973083496	3937.197839355465	3580.8798828125	2.3804533139860604	7709.93701171875	49259.91796875	49442.66796875	34391.0	33906.580078125	63509.626953125	9420.9765625	41.30088424682617
sub-044_task-rest_bold	0.0012047666666666667	0.010698202266666668	0	25.20746745859533	1.0877692056187296	0.9342272451505013	0.4006701925646683	118772.34375	0.10992648229210455	5	1.6666666666666667	2.350301111111111	2.2206066666666664	2.5694500000000002	2.2608466666666667	0.130976	-0.0020525683648884296	0.008996282704174519	300	80	80	37	4.418086422206071	2.0000016689300537	3.0	3.0	3.0	204.93491784832418	141.98809814453125	817.7942504882812	135.917236328125	159097.0	11.451181411743166	3284.9702148437277	3134.340087890625	2.441509300870708	8737.537109375	50801.2421875	50796.81640625	37893.0	32362.903515625003	69016.3390625	11497.318359375	39.36552047729492
