bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-036_ses-t2_task-rest_bold	0.002159333333333333	0.0069851258	0	24.057524110234112	1.2051624605016729	0.9284775571571896	0.431164008619101	108537.578125	0.10732501781053146	3	1.0	1.9696711453186493	1.9199	2.1313866666666668	1.8577267692892807	0.144987	-0.008387981913983822	0.01198301836848259	300	80	80	37	4.295400118383204	2.0000016689300537	3.0	3.0	3.3299999237060547	75.74456305692645	218.51792072483556	1292.5513916015625	172.64987182617188	157563.0	7.366667413711548	6190.776318359375	3460.4580078125	2.0088198793729033	10555.583402757778	61306.1171875	59424.1953125	37757.0	42714.734375	89220.0484375	13834.1962890625	48.894020080566406
sub-036_ses-t3_task-rest_bold	0.0008248999999999999	0.006432037799999999	0	21.144077377658853	1.1048099825752506	0.9334357823076923	0.4329176521727276	82557.09375	0.10275333578310344	0	0.0	2.010243547928834	1.9601366666666669	2.18566	1.8849339771198348	0.0978549	-0.006980124395340681	0.013310692273080349	300	80	80	37	4.1842797783344565	2.0000016689300537	3.0	3.0	3.3299999237060547	60.88917447633647	267.5630297802151	1483.758056640625	211.1345977783203	157777.0	9.97584342956543	7087.912207031229	3826.314453125	2.2672956866562153	11215.483279658214	64763.11328125	62587.6015625	37602.0	44845.7158203125	94750.79531249999	14957.5966796875	54.925140380859375
sub-037_ses-t0_task-rest_bold	0.0010318	0.010975541533333332	0	21.66502817354514	1.12583014986622	0.9477462675919724	0.43477921848995965	102825.1015625	0.14434190542553993	1	0.3333333333333333	1.8306564493377453	1.7790433333333333	2.023616666666667	1.6893093480132357	0.0775758	-0.023327989503741264	0.030919261276721954	300	80	80	37	5.38345999354688	2.0000016689300537	3.0	3.0	3.3299999237060547	104.29317624070333	250.38250475042082	1753.993408203125	188.8321533203125	160292.0	8.2133957862854	8828.066015624996	4494.3798828125	2.365867873868618	10061.758139989633	63731.1640625	62500.4921875	35424.0	46629.244921875	83036.17382812499	11609.5615234375	50.30760955810547
sub-037_ses-t1_task-rest_bold	0.0017647999999999997	0.007041209233333332	0	29.746041556287594	1.5233269810367898	0.986458596889632	0.4393024066529701	109966.9921875	0.11061628291197761	0	0.0	1.7596993316451677	1.7198833333333334	1.9452566666666666	1.6139579949355025	0.120568	-0.026186227798461914	0.02909153513610363	300	80	80	37	5.5981440921421655	2.0000016689300537	3.0	3.0	3.3299999237060547	85.9242426551842	233.7767656327261	1795.900390625	171.54736328125	160454.0	4.408091711997986	9056.816210937503	4573.60693359375	2.7083376187160066	9079.189581042168	59966.1328125	58545.12890625	35443.0	45478.4265625	77448.40625	10457.8056640625	61.1336555480957
sub-038_ses-t0_task-rest_bold	0.0010901666666666666	0.0132721221	0	21.227039043478264	1.0487520370568564	0.9113460010033453	0.40786509752767863	119148.828125	0.14943707761606734	0	0.0	2.2913665026957766	2.2212066666666668	2.5304333333333333	2.12245950808733	0.058348	-0.01658354513347149	0.024770569056272507	300	80	80	37	5.204100870975732	2.0000016689300537	3.0	3.0	3.3299999237060547	124.59631121034525	210.43925039687755	1472.8836669921875	174.14028930664062	164663.0	13.64089059829712	6584.783056640623	4525.50244140625	1.0548365584131334	10839.235322515462	63677.58984375	63436.2890625	31302.0	44419.657421875	84428.32070312499	12189.478515625	44.77853012084961
sub-039_ses-t0_task-rest_bold	0.004440866666666667	0.0187681733	0	28.344374047424765	1.0790861273913035	0.9467090906688965	0.4361986744626698	65223.71484375	0.23744007995842878	10	3.3333333333333335	1.9755679818360836	1.9574633333333333	2.1533366666666667	1.8159039455082513	0.0185321	-0.011655312031507492	0.022167034447193146	300	80	80	37	5.146570511236583	2.0000016689300537	3.0	3.0	3.3299999237060547	127.62319496161197	280.6900182369932	1532.6246337890625	229.0738983154297	158378.0	15.907971334457399	7081.733862304686	4447.19677734375	2.0849670945950507	9925.726490734287	61093.90625	60122.58984375	36413.0	43964.278125	81443.5234375	11681.908203125	39.93226623535156
sub-039_ses-t1_task-rest_bold	0.0011930999999999999	0.0081524198	0	26.75564164384615	1.1725888658862882	0.958443841371238	0.4360815892104938	112728.3203125	0.17687446836313966	0	0.0	2.0071178620136014	1.9856133333333332	2.1808633333333334	1.8548769193741375	0.0979173	-0.012814103625714779	0.023426931351423264	300	80	80	37	5.132595521431203	2.0000016689300537	3.0	3.0	3.3299999237060547	124.60066779640542	219.8547138926084	1547.622314453125	173.70486450195312	158314.0	7.705199098587036	7400.092602539064	4574.1591796875	1.694362023692678	10196.509886548538	61578.921875	60835.578125	36512.0	43630.6697265625	81983.91484375	11852.6279296875	50.48508834838867
sub-039_ses-t2_task-rest_bold	0.0005488666666666667	0.0079713052	0	34.311187737591965	1.150215664782608	0.9538935699331098	0.43296638363848783	87915.25	0.18396483414910295	0	0.0	2.0855651397070853	2.0804066666666667	2.2669133333333336	1.9093754191212564	0.0534722	-0.012503332458436489	0.025560682639479637	300	80	80	37	4.5542849840768085	2.0000016689300537	3.0	3.0	3.3299999237060547	123.34713373215654	276.0265124820864	1713.847900390625	212.17010498046875	158836.0	9.706451654434204	8307.770751953125	4902.36083984375	1.2694830638887717	12651.916338453164	66766.4296875	65875.1015625	35864.0	44712.16640625	92209.21445312498	14464.220703125	46.415348052978516
sub-040_ses-t0_task-rest_bold	0.0018808333333333335	0.019639304766666664	0	27.435280318294296	1.1271540578260864	0.9173796990969904	0.42091552190101944	119718.2421875	0.09684980879163049	7	2.3333333333333335	1.9609959796023793	1.9385166666666667	2.1589066666666668	1.7855646054738041	0.0232224	-0.009439527988433838	0.01757584698498249	300	80	80	37	5.039149646020136	2.0000016689300537	3.0	3.0	3.3299999237060547	109.23898756288148	180.75021223285358	1310.1640625	158.29017639160156	161562.0	14.029974222183228	6369.107373046854	3822.3076171875	2.360920512044226	9055.369491492505	57531.02734375	56802.17578125	34763.0	40464.3296875	76864.55234375002	11272.0126953125	43.32477951049805
sub-041_ses-t0_task-rest_bold	0.0057386	0.026629164666666663	0	29.802712392709033	1.0770631849163883	0.9454440663210709	0.4361635651038109	72686.921875	0.2781068217957985	36	12.0	1.9017254588739159	1.7970899999999999	2.14975	1.7583363766217477	0.0523645	-0.009731282480061054	0.01824832707643509	300	80	80	37	5.3457681720520105	2.0000016689300537	3.0	3.0	3.3299999237060547	92.14971680031839	251.58591863516762	1606.8006591796875	200.0494842529297	160595.0	16.867308616638184	7072.386230468726	4109.021484375	2.9410339326581383	7861.38822674255	55354.9140625	54463.5	35270.0	40570.1787109375	73390.50195312499	10188.0078125	35.634090423583984
